MSSV,MaHocPhan,HocPhan,TinChi,NhomHoc,Khoa,GPA_TichLuy,TinChiTichLuy,DiemQuaTrinh,ChuyenCan,TruyCapLMS,TyLeNopDungHan,DiemRenLuyen,GioTuHoc,DiemCuoiKy,NguyCo
SV20211309,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.2,57,5.7,95.7,8,76.9,67,3.0,4.4,1
SV20211309,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.2,57,6.2,76.7,2,72.0,71,6.7,6.4,0
SV20211309,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.2,57,5.8,67.7,5,52.3,55,1.5,5.7,0
SV20211310,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kỹ thuật dữ liệu,3.0,85,8.9,92.8,17,95.2,80,7.1,8.4,0
SV20211310,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kỹ thuật dữ liệu,3.0,85,8.1,96.8,10,100.0,74,7.3,6.7,0
SV20211310,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kỹ thuật dữ liệu,3.0,85,7.9,82.3,4,70.4,82,5.9,6.1,0
SV20211310,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kỹ thuật dữ liệu,3.0,85,8.2,88.3,9,80.5,85,10.0,7.6,0
SV20211311,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.6,64,5.8,81.2,6,97.9,69,7.0,4.4,1
SV20211311,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.6,64,6.0,84.6,14,89.9,56,5.7,6.4,0
SV20211311,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.6,64,8.3,73.6,10,82.7,61,3.5,7.1,0
SV20211311,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.6,64,6.6,67.6,9,78.9,78,6.2,4.2,1
SV20211312,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.9,91,8.7,87.8,15,91.8,85,5.7,8.7,0
SV20211312,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.9,91,7.8,65.1,13,100.0,88,5.3,6.0,0
SV20211312,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.9,91,8.9,89.3,17,84.7,70,5.2,7.3,0
SV20211312,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.9,91,7.6,88.9,14,81.4,82,6.9,7.5,0
SV20211313,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.4,79,6.8,74.1,8,94.2,68,5.6,5.7,0
SV20211313,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.4,79,5.0,84.4,19,92.5,70,7.7,4.9,1
SV20211313,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.4,79,7.2,61.3,12,99.8,80,4.6,6.1,0
SV20211313,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.4,79,5.8,94.3,10,84.3,76,4.8,6.8,0
SV20211314,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kỹ thuật dữ liệu,2.7,66,8.0,78.6,4,77.1,69,4.6,7.8,0
SV20211314,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kỹ thuật dữ liệu,2.7,66,8.0,77.3,10,86.5,82,7.2,7.3,0
SV20211314,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kỹ thuật dữ liệu,2.7,66,8.3,90.6,9,67.4,76,6.9,7.8,0
SV20211314,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kỹ thuật dữ liệu,2.7,66,7.7,72.5,4,94.8,74,5.6,8.3,0
SV20211315,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.4,87,6.5,78.5,11,95.8,64,6.6,7.0,0
SV20211315,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.4,87,6.7,63.5,7,84.5,74,4.4,5.9,0
SV20211315,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.4,87,7.8,91.6,8,76.0,77,4.8,8.4,0
SV20211315,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.4,87,6.8,74.5,11,66.0,63,7.4,6.4,0
SV20211316,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.9,75,7.3,90.1,9,84.3,75,7.4,6.5,0
SV20211316,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,2.9,75,7.9,100.0,15,92.6,80,4.6,5.9,0
SV20211316,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,2.9,75,9.1,81.0,6,70.0,82,7.5,8.9,0
SV20211316,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,2.9,75,8.5,80.6,16,82.4,78,7.0,8.0,0
SV20211317,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,3.0,112,8.2,81.3,13,84.1,78,7.2,7.2,0
SV20211317,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,3.0,112,9.4,88.2,13,91.2,83,7.2,7.4,0
SV20211317,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,3.0,112,8.1,85.0,17,95.6,66,5.8,8.3,0
SV20211317,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,3.0,112,7.3,84.9,8,92.2,63,6.1,6.9,0
SV20211318,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.7,84,7.9,78.1,17,82.8,70,3.6,7.3,0
SV20211318,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.7,84,7.4,81.6,10,83.9,68,6.0,5.9,0
SV20211318,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.7,84,8.1,77.3,6,91.1,83,8.4,7.5,0
SV20211318,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.7,84,6.4,76.1,13,88.9,70,5.7,5.6,0
SV20211319,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.5,71,8.8,90.0,9,87.5,57,10.2,8.6,0
SV20211319,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.5,71,7.3,81.6,12,92.5,76,7.8,5.6,0
SV20211319,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.5,71,7.9,80.1,9,98.8,65,6.0,6.1,0
SV20211319,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.5,71,8.1,92.1,12,80.0,72,4.0,7.7,0
SV20211320,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.1,84,5.3,65.0,6,71.6,61,4.9,5.0,0
SV20211320,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,2.1,84,6.9,73.3,11,77.1,65,5.7,7.0,0
SV20211320,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,2.1,84,7.8,76.1,4,78.0,79,3.5,8.9,0
SV20211320,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,2.1,84,7.8,86.3,10,89.4,66,4.2,7.9,0
SV20211321,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,2.6,67,6.3,89.8,1,73.7,80,2.9,6.2,0
SV20211321,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,2.6,67,6.4,91.0,5,76.6,54,6.7,6.6,0
SV20211321,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,2.6,67,7.5,73.4,4,82.7,69,10.0,7.8,0
SV20211321,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,2.6,67,7.5,73.0,9,81.8,64,5.2,6.0,0
SV20211322,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,1.7,79,5.0,85.3,10,92.7,64,3.2,5.3,0
SV20211322,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,1.7,79,5.4,74.5,1,64.1,58,3.2,2.2,1
SV20211322,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,1.7,79,6.7,77.2,11,81.8,72,4.8,6.1,0
SV20211322,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,1.7,79,4.8,75.8,2,72.8,61,6.2,4.2,1
SV20211323,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kỹ thuật dữ liệu,2.4,48,7.1,86.5,7,78.0,75,4.1,7.0,0
SV20211323,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kỹ thuật dữ liệu,2.4,48,5.9,70.2,8,100.0,69,6.6,5.1,0
SV20211323,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kỹ thuật dữ liệu,2.4,48,7.3,89.6,2,100.0,69,7.7,9.3,0
SV20211323,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kỹ thuật dữ liệu,2.4,48,8.2,57.1,6,82.0,56,4.4,7.3,0
SV20211324,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,3.2,89,8.0,66.0,9,91.7,72,5.8,5.2,0
SV20211324,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,3.2,89,7.9,85.0,9,92.4,79,7.1,6.7,0
SV20211324,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,3.2,89,9.3,89.1,11,80.6,72,6.6,8.8,0
SV20211324,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,3.2,89,6.9,67.4,12,77.0,91,8.2,6.2,0
SV20211325,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,2.3,69,7.5,98.2,6,85.4,65,5.0,8.2,0
SV20211325,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,2.3,69,7.1,76.3,3,88.7,66,6.9,5.6,0
SV20211325,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,2.3,69,7.5,86.3,7,92.1,80,5.3,8.1,0
SV20211325,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,2.3,69,6.2,70.8,13,89.2,69,3.7,5.7,0
SV20211326,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kỹ thuật dữ liệu,2.3,48,6.1,66.9,1,73.9,56,1.9,4.1,1
SV20211326,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kỹ thuật dữ liệu,2.3,48,4.1,74.9,6,81.9,81,1.9,3.8,1
SV20211326,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kỹ thuật dữ liệu,2.3,48,7.2,76.6,4,65.2,70,3.8,6.4,0
SV20211326,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kỹ thuật dữ liệu,2.3,48,5.2,62.5,10,58.8,66,1.4,4.8,1
SV20211327,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kinh tế số,2.9,38,8.1,98.3,17,77.4,88,4.8,6.7,0
SV20211327,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kinh tế số,2.9,38,6.3,76.7,19,81.9,78,4.4,6.6,0
SV20211327,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kinh tế số,2.9,38,8.0,68.6,14,91.9,72,5.2,7.3,0
SV20211327,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kinh tế số,2.9,38,7.7,90.7,13,79.5,78,6.4,6.7,0
SV20211328,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.4,50,5.6,65.7,9,89.9,64,4.2,4.9,1
SV20211328,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.4,50,6.6,61.8,1,70.8,70,3.9,4.8,1
SV20211328,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.4,50,6.7,72.8,8,80.1,72,4.9,7.4,0
SV20211328,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.4,50,6.4,85.5,7,85.4,84,5.0,6.5,0
SV20211329,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,3.7,118,9.8,94.9,15,97.3,93,8.1,7.2,0
SV20211329,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,3.7,118,9.8,100.0,9,98.4,96,12.3,9.3,0
SV20211329,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,3.7,118,10.0,98.8,24,93.6,85,9.6,8.1,0
SV20211329,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,3.7,118,9.8,96.7,18,85.2,88,9.6,7.2,0
SV20211330,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,3.0,101,6.3,58.0,11,82.2,79,8.4,4.9,1
SV20211330,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,3.0,101,6.6,88.8,16,94.2,74,3.4,3.9,1
SV20211330,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,3.0,101,7.5,81.7,10,74.2,78,5.5,5.2,0
SV20211330,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,3.0,101,8.5,80.0,17,78.6,69,7.0,9.5,0
SV20211331,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,3.1,82,8.8,89.8,19,69.3,60,4.9,7.0,0
SV20211331,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,3.1,82,8.7,100.0,13,97.7,80,5.7,6.6,0
SV20211331,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,3.1,82,8.8,90.8,8,96.0,79,6.6,7.2,0
SV20211331,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,3.1,82,8.2,87.3,14,72.2,79,8.7,7.4,0
SV20211332,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.2,63,6.1,58.0,11,100.0,96,2.2,6.6,0
SV20211332,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,2.2,63,7.2,84.2,5,65.7,58,1.9,3.3,1
SV20211332,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,2.2,63,7.7,77.0,6,79.9,88,2.9,5.4,0
SV20211332,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,2.2,63,7.0,91.1,10,74.7,74,2.1,5.6,0
SV20211333,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kỹ thuật dữ liệu,3.4,93,9.6,96.8,11,84.6,73,9.6,7.9,0
SV20211333,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kỹ thuật dữ liệu,3.4,93,6.5,86.8,11,98.8,83,8.1,5.9,0
SV20211333,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kỹ thuật dữ liệu,3.4,93,9.1,100.0,19,100.0,89,7.6,8.6,0
SV20211333,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kỹ thuật dữ liệu,3.4,93,8.3,95.2,12,90.6,82,6.5,7.4,0
SV20211334,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kỹ thuật dữ liệu,3.2,109,8.3,93.4,16,86.3,84,7.8,7.9,0
SV20211334,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kỹ thuật dữ liệu,3.2,109,9.7,100.0,10,76.0,90,6.5,6.1,0
SV20211334,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kỹ thuật dữ liệu,3.2,109,7.7,98.4,20,84.9,79,7.4,6.5,0
SV20211334,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kỹ thuật dữ liệu,3.2,109,8.2,87.6,19,84.0,83,6.6,6.4,0
SV20211335,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,3.3,86,8.0,92.8,8,100.0,84,8.2,6.2,0
SV20211335,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,3.3,86,8.0,91.3,10,100.0,79,10.0,7.7,0
SV20211335,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,3.3,86,8.3,90.3,12,87.4,77,6.9,8.3,0
SV20211335,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,3.3,86,8.0,90.5,12,79.9,90,7.7,7.1,0
SV20211336,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,66,7.3,88.5,14,96.8,73,7.8,6.3,0
SV20211336,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,66,5.9,72.9,15,69.7,78,4.5,5.3,0
SV20211336,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kỹ thuật dữ liệu,2.3,66,6.1,85.0,13,74.6,77,7.5,5.1,0
SV20211336,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,66,7.5,83.8,9,85.1,64,3.3,7.6,0
SV20211337,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,2.5,48,7.4,74.8,9,89.6,66,5.2,7.2,0
SV20211337,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,2.5,48,7.3,91.0,2,79.1,62,7.6,7.5,0
SV20211337,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,2.5,48,7.4,76.3,4,82.9,72,7.4,8.1,0
SV20211337,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,2.5,48,6.8,73.1,10,80.1,72,6.8,3.8,1
SV20211338,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.5,66,7.2,63.9,14,95.5,72,9.5,5.9,0
SV20211338,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.5,66,8.1,87.7,8,90.9,70,3.2,5.1,0
SV20211338,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.5,66,5.0,77.7,7,82.8,61,7.2,6.2,0
SV20211338,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.5,66,7.8,75.6,8,71.0,72,3.7,6.6,0
SV20211339,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kinh tế số,2.6,62,8.6,87.0,14,95.3,72,7.6,9.2,0
SV20211339,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kinh tế số,2.6,62,5.4,78.8,13,84.7,67,4.0,6.2,0
SV20211339,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kinh tế số,2.6,62,6.6,63.1,6,84.6,69,3.4,4.7,1
SV20211339,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kinh tế số,2.6,62,7.2,93.3,6,66.4,86,6.4,7.0,0
SV20211340,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.2,85,7.7,86.3,2,89.5,63,9.9,7.0,0
SV20211340,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.2,85,6.1,94.7,14,84.2,58,6.1,7.7,0
SV20211340,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.2,85,7.1,87.4,17,87.1,78,2.7,6.7,0
SV20211340,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.2,85,6.3,79.6,8,76.3,73,4.7,7.1,0
SV20211341,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,3.0,85,7.8,82.4,13,76.2,88,7.2,8.4,0
SV20211341,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,3.0,85,9.0,87.7,15,95.3,86,5.3,6.4,0
SV20211341,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,3.0,85,8.4,80.8,17,100.0,74,8.0,5.7,0
SV20211341,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,3.0,85,7.8,69.9,15,94.0,72,8.0,7.0,0
SV20211342,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.7,80,8.4,74.7,5,87.1,72,10.2,6.9,0
SV20211342,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.7,80,7.2,77.7,11,91.4,65,5.6,6.4,0
SV20211342,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.7,80,8.9,89.2,19,78.9,82,4.3,7.4,0
SV20211342,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.7,80,7.8,77.0,12,98.4,72,5.4,6.7,0
SV20211343,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kỹ thuật dữ liệu,3.3,100,8.3,99.7,15,76.0,72,7.2,7.9,0
SV20211343,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kỹ thuật dữ liệu,3.3,100,9.2,84.1,15,92.0,72,5.8,7.0,0
SV20211343,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kỹ thuật dữ liệu,3.3,100,8.9,84.1,15,100.0,85,9.6,7.9,0
SV20211343,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kỹ thuật dữ liệu,3.3,100,9.5,91.3,13,85.1,88,11.1,6.2,0
SV20211344,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,3.6,113,10.0,99.4,18,100.0,81,13.0,10.0,0
SV20211344,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,3.6,113,8.9,100.0,20,97.6,99,9.6,7.9,0
SV20211344,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,3.6,113,10.0,86.4,19,100.0,89,7.2,7.7,0
SV20211344,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,3.6,113,10.0,88.2,12,98.7,91,13.5,9.2,0
SV20211345,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,3.4,92,7.7,86.6,19,80.3,77,7.9,8.3,0
SV20211345,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,3.4,92,7.7,89.9,14,80.8,79,7.5,7.1,0
SV20211345,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,3.4,92,9.9,88.1,12,89.2,74,8.2,10.0,0
SV20211345,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,3.4,92,8.2,91.5,22,89.5,66,10.7,8.5,0
SV20211346,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kinh tế số,2.9,110,7.4,78.3,17,82.0,86,6.9,5.5,0
SV20211346,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kinh tế số,2.9,110,8.8,100.0,18,89.4,100,5.2,8.1,0
SV20211346,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kinh tế số,2.9,110,9.8,92.4,13,87.9,65,6.6,9.6,0
SV20211346,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kinh tế số,2.9,110,7.6,98.8,13,83.3,79,8.4,8.7,0
SV20211347,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,3.3,129,10.0,100.0,15,99.3,75,8.1,8.9,0
SV20211347,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,3.3,129,8.7,95.0,19,92.7,76,8.4,8.2,0
SV20211347,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,3.3,129,9.4,85.2,13,100.0,82,7.1,9.7,0
SV20211347,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,3.3,129,9.1,89.5,13,95.6,77,10.4,7.7,0
SV20211348,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,1.5,58,6.0,79.2,9,71.2,50,3.3,6.6,0
SV20211348,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,1.5,58,5.4,81.4,6,72.1,60,0.0,4.3,1
SV20211348,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,1.5,58,6.9,80.2,6,76.2,61,5.7,7.5,0
SV20211348,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,1.5,58,5.2,72.6,4,59.7,69,2.4,6.5,0
SV20211349,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,2.5,96,7.2,78.8,5,94.6,57,8.8,8.8,0
SV20211349,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,2.5,96,7.5,82.0,3,73.2,79,5.7,6.9,0
SV20211349,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,2.5,96,7.8,94.3,10,85.4,78,7.9,6.8,0
SV20211349,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,2.5,96,6.2,91.4,15,100.0,83,8.5,5.3,0
SV20211350,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.3,82,7.8,94.5,11,81.7,76,5.6,7.1,0
SV20211350,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.3,82,7.2,66.6,9,85.9,65,4.6,5.5,0
SV20211350,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.3,82,8.4,72.0,11,84.3,90,6.0,10.0,0
SV20211350,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.3,82,8.6,78.1,3,89.7,88,5.5,5.9,0
SV20211351,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.5,76,7.3,90.8,7,80.1,80,5.9,5.8,0
SV20211351,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.5,76,6.8,83.7,8,71.0,70,3.5,5.8,0
SV20211351,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.5,76,7.5,88.2,12,72.8,70,3.7,6.1,0
SV20211351,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.5,76,9.0,62.6,10,99.4,66,5.0,9.3,0
SV20211352,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.5,93,7.5,77.6,11,88.6,60,3.9,6.9,0
